الايراد,المصروف,التاريخ,ملاحظات,ID,الاجمالي,الرصيد
,4000,"09/21/24 00:00:00","علبتين تعقيم",798,144629,-4000
17155,450,"09/22/24 00:00:00","باقي القماش",799,161334,16705
,75,"09/22/24 00:00:00","نوري300",800,161259,-75
,320,"09/22/24 00:00:00","تعاقد الشروق",801,160939,-320
4060,,"09/23/24 00:00:00","طنطا",802,164999,4060
,100,"09/24/24 00:00:00","جولد اي400",803,164899,-100
20380,,"09/24/24 00:00:00","طنطا",804,185279,20380
40,,"09/24/24 00:00:00","زيادة حالة زينب",805,185319,40
12355,,"09/25/24 00:00:00",,806,197674,12355
,60,"09/25/24 00:00:00","اوفو360",807,197614,-60
1770,,"09/26/24 00:00:00","طنطا",808,199384,1770
100,100,"09/28/24 00:00:00","صافي لاول الشهر/تم السداد10-11",809,199384,0
,520,"09/28/24 00:00:00","السعدني كبسولات",810,198864,-520
,1600,"09/28/24 00:00:00","كرسي اوضة الدكاتره (2*800)",811,197264,-1600
2665,75,"09/28/24 00:00:00","نوري375",812,199854,2590
,74,"09/28/24 00:00:00","2 ك سكر",813,199780,-74
,35,"09/28/24 00:00:00","لمبة للسلم",814,199745,-35
,220,"09/28/24 00:00:00","بالطوهات",815,199525,-220
18620,150,"09/29/24 00:00:00","نوري525",816,217995,18470
,280,"09/29/24 00:00:00","مشمع للعمليات",817,217715,-280
,60,"09/29/24 00:00:00","شعاع540",818,217655,-60
,1500,"09/30/24 00:00:00","كهربا",819,216155,-1500
3670,1000,"09/30/24 00:00:00","سعدني اونلاين",820,218825,2670
,300,"09/30/24 00:00:00","نوري 825",821,218525,-300
,20,"09/30/24 00:00:00","طه الصواف",822,218505,-20
,11010,"10/01/24 00:00:00","تحت حساب عيادة طنطا",823,207495,-11010
,66063,"10/01/24 00:00:00","مرتبات",824,141432,-66063
,1000,"10/01/24 00:00:00","عم سعيدالبواب",825,140432,-1000
4125,4125,"10/01/24 00:00:00","فك وتركيب صيدلية سبرباي/تم",826,140432,0
825,,"10/02/24 00:00:00","تسوية حساب نوري",827,141257,825
39925,437,"10/01/24 00:00:00","منظفات الشروق",828,180745,39488
,20,"10/01/24 00:00:00","داليا",829,180725,-20
,20,"10/01/24 00:00:00","شاي",830,180705,-20
,24200,"10/01/24 00:00:00","ايجار بطرس",831,156505,-24200
6960,,"10/02/24 00:00:00",,832,163465,6960
,300,"10/02/24 00:00:00","نوري300",833,163165,-300
,60,"10/02/24 00:00:00","اوفو60",834,163105,-60
,480,"01/21/24 00:00:00","محلول 12*40",72,152901,-480
,1570,"01/21/24 00:00:00","جاونات50*17+جوانتي4*180",73,151331,-1570
190,190,"01/22/24 00:00:00","صافي/تم السداد",74,151331,0
2090,,"01/23/24 00:00:00","طنطا",75,153421,2090
,40,"01/23/24 00:00:00","سكر ك*40",76,153381,-40
15700,,"01/23/24 00:00:00","طنطا",77,169081,15700
14555,,"01/24/24 00:00:00","طنطا",78,183636,14555
,500,"01/24/24 00:00:00","ابو يوسف الدكتورة",79,183136,-500
,365,"01/24/24 00:00:00","عدد 10اوبتي بريد*36.5",80,182771,-365
,10000,"01/25/24 00:00:00","د السعدني / مصطفي",81,172771,-10000
1595,,"01/25/24 00:00:00",,82,174366,1595
,400,"01/27/24 00:00:00","جاد مقصين",83,173966,-400
6200,205,"01/27/24 00:00:00","نت الشروق داليا",84,179961,5995
,165,"01/27/24 00:00:00","بالطوهات",85,179796,-165
,40,"01/27/24 00:00:00","مواصلات الصواف مرتين",86,179756,-40
53120,320,"01/28/24 00:00:00","تعاقد الشروق",87,232556,52800
1680,,"01/29/24 00:00:00","طنطا",88,234236,1680
,110,"01/30/24 00:00:00","شاي بطرس+ الشروق",89,234126,-110
,5500,"01/30/24 00:00:00","كارتلة 1000*4.5+50بكر اوتوريف *20",90,228626,-5500
19770,,"01/30/24 00:00:00","طنطا",91,248396,19770
,100,"01/30/24 00:00:00","عدد 2 ك سكر*50",92,248296,-100
,40,"01/31/24 00:00:00","منظفات",93,248256,-40
31490,40,"01/31/24 00:00:00","اقلام 12",94,279706,31450
,120,"01/31/24 00:00:00","شعاع240",95,279586,-120
840,,"01/31/24 00:00:00","تسوية شعاع شهر 1",96,280426,840
,65424,"02/01/24 00:00:00","من تحت حساب المرتبات",97,215002,-65424
,20,"02/01/24 00:00:00","دانش د السعدني",98,214982,-20
,2000,"02/01/24 00:00:00","د السعدني الجمعية",99,212982,-2000
,20404,"02/01/24 00:00:00","حساب العيادة شهر 1",100,192578,-20404
,24200,"02/01/24 00:00:00","ايجار بطرس",101,168378,-24200
,700,"02/01/24 00:00:00","7 علب جوانتيات",102,167678,-700
,1000,"02/01/24 00:00:00","عم سعيد البواب",103,166678,-1000
1020,20,"02/01/24 00:00:00","مفك",104,167678,1000
,300,"02/03/24 00:00:00","اضافي هدير",105,167378,-300
5475,,"02/03/24 00:00:00","عصام",106,172853,5475
,420,"02/03/24 00:00:00","كحول 12*35",107,172433,-420
,937,"02/03/24 00:00:00","قطرات 50*18.74اوركابريد",108,171496,-937
,4990,"02/04/24 00:00:00","دفاتر الشروق52دفتر*70+1000 كارت*1.35",109,166506,-4990
,1200,"02/04/24 00:00:00","بوكس عدسات د اعتدال",110,165306,-1200
,17500,"02/05/24 00:00:00","ايجار الشروق",111,147806,-17500
,325,"02/05/24 00:00:00","فودافون+د السعدني",112,147481,-325
,210,"02/05/24 00:00:00","اورانج",113,147271,-210
,19250,"10/03/24 00:00:00","ايجار الشروق",835,143855,-19250
,780,"10/03/24 00:00:00","فودافون8-9",836,143075,-780
,200,"10/03/24 00:00:00","اورانج",837,142875,-200
,800,"10/03/24 00:00:00","عدد 32 قطرة بينوكس",838,142075,-800
2265,120,"10/03/24 00:00:00","بالطوهات",839,144220,2145
,120,"10/03/24 00:00:00","اوفو180",840,144100,-120
,75,"10/03/24 00:00:00","نوري375",841,144025,-75
40,,"10/03/24 00:00:00","زيادة",842,144065,40
30000,30000,"10/05/24 00:00:00","فلوس cib/تم السداد",843,144065,0
5915,225,"10/05/24 00:00:00","نوري600",844,149755,5690
29220,535,"10/06/24 00:00:00","ازالة اليافطة",845,178440,28685
,80,"10/06/24 00:00:00","عصير للحالات",846,178360,-80
,75,"10/06/24 00:00:00","نوري675",847,178285,-75
7145,225,"10/07/24 00:00:00","نوري900",848,185205,6920
,20,"10/07/24 00:00:00","مواصلات",849,185185,-20
,275,"10/07/24 00:00:00","فلتر",850,184910,-275
,55,"10/07/24 00:00:00","شاي",851,184855,-55
,74,"10/07/24 00:00:00","سكر 2ك",852,184781,-74
,3600,"10/08/24 00:00:00","جاد ",853,181181,-3600
,420,"10/08/24 00:00:00","اضافي ساره",854,180761,-420
,50000,"10/08/24 00:00:00","يد مصطفى السعدني",855,130761,-50000
16920,800,"10/08/24 00:00:00","تصليح زجاج",856,146881,16120
18550,,"10/09/24 00:00:00","طنطا",857,165431,18550
50,50,"10/09/24 00:00:00","رضا تم السداد",858,165431,0
,60,"10/09/24 00:00:00","شعاع60",859,165371,-60
,60,"10/09/24 00:00:00","اوفو240",860,165311,-60
,100,"10/09/24 00:00:00","جولد اي500",861,165211,-100
,16800,"10/10/24 00:00:00","د السعدني مكافأة",862,148411,-16800
,36125,"10/10/24 00:00:00","نسبة شهر9",863,112286,-36125
250,250,"10/10/24 00:00:00","هدير/تم السداد10-4",864,112286,0
645,14925,"10/10/24 00:00:00","مناديل+ورق تعقيم+ورق تبكيت+روشتات+مصنعية+مستلزمات+مواصلات",865,98006,-14280
,60,"10/10/24 00:00:00","اوفو300",866,97946,-60
,75,"10/10/24 00:00:00","نوري975",867,97871,-75
22,,"10/12/24 00:00:00","طباعة د كريم",868,97893,22
,460,"10/12/24 00:00:00","اضافي صافي",869,97433,-460
6205,310,"10/12/24 00:00:00","دوا د السعدني",870,103328,5895
310,,"10/12/24 00:00:00","سداد الدوا",871,103638,310
,75,"10/12/24 00:00:00","نوري1050",872,103563,-75
,100,"10/12/24 00:00:00","جولد اي600",873,103463,-100
200,200,"10/12/24 00:00:00","د السعدني ابو يوسف الارض تم",874,103463,0
28195,225,"10/13/24 00:00:00","نوري1275",875,131433,27970
,1700,"10/13/24 00:00:00","حبر طابعة الشروق",876,129733,-1700
510,,"10/14/24 00:00:00","طنطا",877,130243,510
8785,30,"10/15/24 00:00:00","مصل للنمل",878,138998,8755
,305,"10/15/24 00:00:00","ماوس وكيبورد",879,138693,-305
,75,"10/15/24 00:00:00","نوري1350",880,138618,-75
,60,"10/15/24 00:00:00","اوفو360",881,138558,-60
50,,"10/16/24 00:00:00","زيادة لد كريم",882,138608,50
9160,,"10/16/24 00:00:00","طنطا",883,147768,9160
,50,"10/17/24 00:00:00","السعدني ",884,147718,-50
1600,1600,"10/17/24 00:00:00","ابو يوسف/البيت مبيدات تم",885,147718,0
5000,5000,"10/17/24 00:00:00","د السعدني/الجمعية تم",886,147718,0
1955,150,"10/17/24 00:00:00","تركيب يافطة السلم",887,149523,1805
3060,,"10/19/24 00:00:00","تقفيل حساب اوفو حتى 30-9",888,152583,3060
,3060,"10/19/24 00:00:00","مصطفى السعدني انستا اوفو",889,149523,-3060
,220,"10/17/24 00:00:00","بالطوهات",890,149303,-220
50,50,"10/17/24 00:00:00","سلفة رضا/تم",891,149303,0
,70,"10/17/24 00:00:00","مواصلات رضوى",892,149233,-70
,74,"10/17/24 00:00:00","سكر 2 ك",893,149159,-74
,75,"10/17/24 00:00:00","نوري1425",894,149084,-75
2585,225,"10/19/24 00:00:00","نوري1650",895,151444,2360
,60,"10/19/24 00:00:00","شعاع120",896,151384,-60
,119,"10/19/24 00:00:00","وصل مياه",897,151265,-119
13905,,"10/20/24 00:00:00","داليا الشروق",898,165170,13905
,45,"10/20/24 00:00:00","مفك",899,165125,-45
,75,"10/20/24 00:00:00","نوري1725",900,165050,-75
,60,"10/20/24 00:00:00","اوفو420",901,164990,-60
,1300,"10/20/24 00:00:00","اكياس 20 ك احمر واسود+هاربيك+انتقالات",902,163690,-1300
,2000,"10/20/24 00:00:00","كهربا",903,161690,-2000
1880,1880,"10/21/24 00:00:00","كهربا الدار تم",904,161690,0
2115,225,"10/21/24 00:00:00","نوري1950",905,163580,1890
,23,"10/21/24 00:00:00","شاي",906,163557,-23
100,100,"10/22/24 00:00:00","صافي/تم السداد4-11",907,163557,0
25,,"10/22/24 00:00:00","طباعة د كريم",908,163582,25
15740,60,"10/22/24 00:00:00","اوفو480",909,179262,15680
,75,"10/22/24 00:00:00","نوري2025",910,179187,-75
,70,"10/22/24 00:00:00","د السعدني رضوى كفر الشيخ",911,179117,-70
,260,"10/22/24 00:00:00","باقي شراءالطرح والواصلات",912,178857,-260
9985,60,"10/23/24 00:00:00","اوفو540",913,188782,9925
,75,"10/23/24 00:00:00","نوري 2100",914,188707,-75
,100,"10/23/24 00:00:00","جولد اي700",915,188607,-100
,100000,"10/24/24 00:00:00","مصطفى السعدني نقدا",916,88607,-100000
,2200,"10/24/24 00:00:00","جاون طبيب/100*22 ",917,86407,-2200
1780,80,"10/24/24 00:00:00","بالطو",918,88107,1700
,150,"10/24/24 00:00:00","نوري 2250",919,87957,-150
,900,"10/26/24 00:00:00","السعدني / ليكويد",920,87057,-900
8065,25,"10/26/24 00:00:00","سلاكة اذن",921,95097,8040
100,100,"10/26/24 00:00:00","طه /تم31-10",922,95097,0
,30,"10/26/24 00:00:00","اقلام",923,95067,-30
,75,"10/26/24 00:00:00","نوري2325",924,94992,-75
,150,"10/27/24 00:00:00","شاي/سكر/شاي اخضر",925,94842,-150
9015,75,"10/27/24 00:00:00","نوري2400",926,103782,8940
,60,"10/27/24 00:00:00","شعاع180",927,103722,-60
,60,"10/27/24 00:00:00","اوفو600",928,103662,-60
,70,"10/27/24 00:00:00","د السعدني رضوى كفر الشيخ",929,103592,-70
3555,225,"10/28/24 00:00:00","نوري2625",930,106922,3330
,20,"10/28/24 00:00:00","مواصلات مصطفى الصواف",931,106902,-20
,60,"10/28/24 00:00:00","شعاع240",932,106842,-60
,4250,"10/29/24 00:00:00","بالطوهات تفصيل 17*250",933,102592,-4250
29620,70,"10/29/24 00:00:00","د السعدني رضوى كفر الشيخ",934,132142,29550
,1000,"10/30/24 00:00:00","عم سعيدالبواب",935,131142,-1000
13940,75,"10/30/24 00:00:00","علاج د السعدني",936,145007,13865
,20570,"10/30/24 00:00:00","تحت حساب عيادة طنطا شهر10",937,124437,-20570
,500,"10/30/24 00:00:00","السعدني",938,123937,-500
,150,"10/31/24 00:00:00","نوري 2775",939,123787,-150
,63108,"10/31/24 00:00:00","مرتبات",940,60679,-63108
2525,225,"10/31/24 00:00:00","نوري3000",941,62979,2300
,60,"10/31/24 00:00:00","شعاع300",942,62919,-60
,118,"11/02/24 00:00:00","السعدني / قهوه",943,62801,-118
,12,"10/31/24 00:00:00","الخميس ورديه تانيه / كوريكتور",944,62789,-12
10485,205,"11/02/24 00:00:00","طنطا / نت الشروق",945,73069,10280
,75,"11/02/24 00:00:00","نوري75",946,72994,-75
,24200,"11/03/24 00:00:00","ايجار بطرس",947,48794,-24200
3000,,"11/03/24 00:00:00","نوري سداد شهر10",948,51794,3000
,75,"11/03/24 00:00:00","سكر2 ك",949,51719,-75
25775,75,"11/03/24 00:00:00","نوري150",950,77419,25700
2420,,"11/04/24 00:00:00","طنطا",951,79839,2420
,150,"11/04/24 00:00:00","نوري300",952,79689,-150
,19250,"11/05/24 00:00:00","ايجار الشروق",953,60439,-19250
,390,"11/05/24 00:00:00","فودافون د السعدني",954,60049,-390
9610,,"11/05/24 00:00:00","طنطا",955,69659,9610
,150,"11/05/24 00:00:00","نوري450",956,69509,-150
,80,"11/05/24 00:00:00","جولد اي",957,69429,-80
,60,"11/05/24 00:00:00","اوفو60",958,69369,-60
,265,"11/05/24 00:00:00","اورانج",959,69104,-265
6680,,"11/06/24 00:00:00","طنطا",960,75784,6680
,800,"11/06/24 00:00:00","ابو يوسف بنزين",961,74984,-800
,40,"11/06/24 00:00:00","الجاونات مواصلات عصام",962,74944,-40
,60,"11/06/24 00:00:00","شعاع60",963,74884,-60
,150,"11/06/24 00:00:00","نوري600",964,74734,-150
100,100,"11/07/24 00:00:00","سارة/تم السداد من الاضافي11-11",965,74734,0
1975,220,"11/07/24 00:00:00","طنطا/ مكواه",966,76489,1755
,80,"11/07/24 00:00:00","جولد اي 160",967,76409,-80
,400,"11/07/24 00:00:00","ابو يوسف الدكتوره",968,76009,-400
,75,"11/07/24 00:00:00","نوري675",969,75934,-75
,120,"11/07/24 00:00:00","شعاع180",970,75814,-120
,60,"11/07/24 00:00:00","اوفو120",971,75754,-60
7250,,"11/09/24 00:00:00","طنطا",972,83004,7250
,525,"11/09/24 00:00:00","نوري 1200",973,82479,-525
,85,"11/09/24 00:00:00","زايد 85",974,82394,-85
,46790,"11/10/24 00:00:00","نسبة شهر10",975,35604,-46790
23775,,"11/10/24 00:00:00",,976,59379,23775
,450,"11/10/24 00:00:00","نوري1650",977,58929,-450
,60,"11/10/24 00:00:00","شعاع240",978,58869,-60
,19450,"11/11/24 00:00:00","مينا تورز د السعدني",979,39419,-19450
,370,"11/11/24 00:00:00","اضافي صافي",980,39049,-370
750,1000,"11/11/24 00:00:00","خطأفي حساب د السعدني/فرق حالة مياه بيضا بطاقة صحية",981,38799,-250
,280,"11/11/24 00:00:00","اضافي سارة",982,38519,-280
2715,75,"11/11/24 00:00:00","نوري1725",983,41159,2640
,20,"11/11/24 00:00:00","مواصلات الصواف",984,41139,-20
,120,"11/11/24 00:00:00","منظفات+كوريكتور",985,41019,-120
,1890,"11/12/24 00:00:00"," ادوات مكتبية+ اكواب بلاستيك+مواصلات عصام مرتين",986,39129,-1890
,68,"11/12/24 00:00:00","سكر 2 ك الشروق",987,39061,-68
26135,,"11/12/24 00:00:00","طنطا",988,65196,26135
,130,"11/12/24 00:00:00","شاي وسكر",989,65066,-130
,3050,"11/12/24 00:00:00","محمد رمضان",990,62016,-3050
18825,85,"11/13/24 00:00:00","اوفو205",991,80756,18740
,20000,"11/14/24 00:00:00","د السعدني نقدا",992,60756,-20000
285,1680,"11/14/24 00:00:00","يافطة ارض السعدني+ مواصلات عصام +عصام كفرالشيخ",993,59361,-1395
,85,"11/14/24 00:00:00","شعاع325",994,59276,-85
5570,,"11/16/24 00:00:00","طنطا",995,64846,5570
,300,"11/16/24 00:00:00","نوري2025",996,64546,-300
21350,400,"11/17/24 00:00:00","ابو يوسف",997,85496,20950
200,200,"11/17/24 00:00:00","دسعيد/تم1-12",998,85496,0
,150,"11/17/24 00:00:00","نوري2175",999,85346,-150
,85,"11/17/24 00:00:00","اوفو290",1000,85261,-85
3840,750,"11/18/24 00:00:00","صيانة الطابعة في الشروق(تغييرجزء خروج الورق)",1001,88351,3090
,1880,"11/18/24 00:00:00","الدار دالسعدني",1002,86471,-1880
,2750,"11/18/24 00:00:00","قطرات 100*27.5فارما تيرز",1003,83721,-2750
,320,"11/18/24 00:00:00","تعاقد الشروق",1004,83401,-320
,500,"11/18/24 00:00:00","ابو يوسف ستات+طلبات د السعدني",1005,82901,-500
22500,75,"11/19/24 00:00:00","نوري2250",1006,105326,22425
,5000,"11/20/24 00:00:00","محمد رمضان الصيدلية",1007,100326,-5000
,50,"11/20/24 00:00:00","انتقالات المحامي",1008,100276,-50
,20,"11/20/24 00:00:00","مواصلات مصطفى الصواف",1009,100256,-20
,85,"11/19/24 00:00:00","جولد اي",1010,100171,-85
10330,150,"11/20/24 00:00:00","نوري2400",1011,110351,10180
,10000,"11/20/24 00:00:00","د السعدني نقدا",1012,100351,-10000
,3100,"11/21/24 00:00:00","اسطوانتين نيتروجين",1013,97251,-3100
,170,"11/20/24 00:00:00","جولد اي",1014,97081,-170
,37,"11/20/24 00:00:00","سكر",1015,97044,-37
2315,75,"11/21/24 00:00:00","نوري2475",1016,99284,2240
,60,"11/21/24 00:00:00","شعاع",1017,99224,-60
,119,"11/21/24 00:00:00","فاتورة مياه",1018,99105,-119
9855,375,"11/23/24 00:00:00","نوري2850",1019,108585,9480
,1200,"11/23/24 00:00:00","لمبة لليونت",1020,107385,-1200
,220,"11/23/24 00:00:00","بالطوهات",1021,107165,-220
,160,"11/23/24 00:00:00","مواصلات عصام 3 مرات ابن سينا+عمر الفاطمية",1022,107005,-160
100,100,"11/23/24 00:00:00","هدير/تم السداد",1023,107005,0
,850,"11/24/24 00:00:00","عدد23 قطرة تايمر",1024,106155,-850
21760,300,"11/24/24 00:00:00","نوري 3150",1025,127615,21460
,25000,"11/24/24 00:00:00","فيزا البنك الاهلي",1026,102615,-25000
2000,2000,"11/25/24 00:00:00","تم السداد1-12",1027,102615,0
2015,320,"11/25/24 00:00:00","تعاقد الشروق",1028,104310,1695
,90,"11/25/24 00:00:00","شاي الشروق",1029,104220,-90
,55,"11/25/24 00:00:00","شاي / سكر بطرس",1030,104165,-55
,100,"11/25/24 00:00:00","ك الشيخ/مصطفى",1031,104065,-100
